Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,TenureGroup,CustomerMood
1,3,Phone,1,30,Credit Card,4,4,Mobile Phone,5,2,0,14,1,2,4,164.04,New (0-6 Bulan),Puas & No Komplain
0,4,Phone,1,13,COD,3,5,Laptop & Accessory,2,2,0,13,6,7,8,171.27,New (0-6 Bulan),Tidak Puas & No Komplain
0,10,Phone,1,17,COD,4,4,Fashion,3,5,0,13,1,2,8,195.94,Established (6-12 Bulan),Tidak Puas & No Komplain
0,20,Phone,2,7,Debit Card,3,4,Mobile Phone,5,8,0,13,4,6,8,159.23,Loyal (>12 Bulan),Puas & No Komplain
0,2,Computer,1,7,Debit Card,3,6,Laptop & Accessory,2,2,0,12,8,8,6,191.74,New (0-6 Bulan),Tidak Puas & No Komplain
0,24,Phone,1,35,Debit Card,3,4,Grocery,5,6,1,15,1,2,3,293.8,Loyal (>12 Bulan),Puas & Ada Komplain
1,4,Phone,3,32,E-Wallet,3,5,Fashion,4,4,1,13,1,2,3,215.94,New (0-6 Bulan),Puas & Ada Komplain
1,16,Phone,3,12,Debit Card,4,4,Fashion,4,11,1,20,6,8,3,209.46,Loyal (>12 Bulan),Puas & Ada Komplain
0,4,Phone,1,24,Credit Card,4,4,Fashion,5,3,1,24,1,2,9,244.16000000000003,New (0-6 Bulan),Puas & Ada Komplain
0,13,Phone,1,25,Debit Card,3,4,Laptop & Accessory,3,2,0,12,1,2,8,170.34,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,5,Computer,3,9,Debit Card,3,4,Fashion,3,3,1,20,4,10,3,223.52,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,15,Computer,3,17,Credit Card,3,6,Laptop & Accessory,4,3,0,14,4,12,10,186.51,Loyal (>12 Bulan),Puas & No Komplain
1,1,Computer,3,7,Debit Card,3,4,Mobile Phone,4,3,1,12,2,3,3,148.02,New (0-6 Bulan),Puas & Ada Komplain
1,8,Phone,1,10,Debit Card,3,4,Mobile Phone,5,6,0,13,2,2,3,148.62,Established (6-12 Bulan),Puas & No Komplain
0,16,Computer,1,9,Debit Card,3,4,Grocery,3,2,1,15,1,3,11,303.61,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,29,Phone,1,9,Credit Card,3,6,Others,3,6,0,15,6,10,12,316.87,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,30,Phone,2,15,Debit Card,3,4,Others,4,8,0,15,2,8,8,322.17,Loyal (>12 Bulan),Puas & No Komplain
0,14,Computer,1,23,Debit Card,4,4,Mobile Phone,3,11,0,17,2,2,1,160.44,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,16,Debit Card,3,4,Fashion,2,2,0,12,2,2,3,210.0,Established (6-12 Bulan),Tidak Puas & No Komplain
0,14,Phone,1,9,Debit Card,4,4,Laptop & Accessory,2,3,0,14,4,9,9,171.61,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,15,Computer,3,7,E-Wallet,4,4,Laptop & Accessory,5,2,0,18,1,2,8,166.03,Loyal (>12 Bulan),Puas & No Komplain
0,9,Computer,1,11,Debit Card,3,4,Laptop & Accessory,3,3,1,12,2,2,2,167.49,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,25,Phone,2,12,Debit Card,3,4,Grocery,4,3,1,12,1,2,11,265.26,Loyal (>12 Bulan),Puas & Ada Komplain
0,12,Phone,3,9,Debit Card,3,4,Laptop & Accessory,5,5,0,16,1,2,8,193.93,Established (6-12 Bulan),Puas & No Komplain
0,8,Phone,3,22,Credit Card,4,4,Laptop & Accessory,5,3,0,13,2,10,7,186.25,Established (6-12 Bulan),Puas & No Komplain
0,1,Phone,1,26,Credit Card,4,4,Mobile Phone,2,5,0,12,2,2,3,161.69,New (0-6 Bulan),Tidak Puas & No Komplain
1,21,Phone,1,14,Credit Card,3,5,Fashion,5,9,1,15,5,6,3,225.08,Loyal (>12 Bulan),Puas & Ada Komplain
0,14,Phone,1,7,Debit Card,3,4,Mobile Phone,4,5,0,23,2,2,4,148.87,Loyal (>12 Bulan),Puas & No Komplain
0,10,Computer,3,14,E-Wallet,3,2,Laptop & Accessory,5,4,0,17,6,7,14,171.39,Established (6-12 Bulan),Puas & No Komplain
0,22,Phone,1,11,Debit Card,3,4,Fashion,2,3,0,12,2,2,9,203.98,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,1,Phone,3,18,Credit Card,4,2,Mobile Phone,2,10,0,15,2,2,1,150.34,New (0-6 Bulan),Tidak Puas & No Komplain
0,25,Phone,1,18,COD,3,5,Grocery,4,5,0,17,1,2,4,256.42,Loyal (>12 Bulan),Puas & No Komplain
0,1,Computer,1,7,Debit Card,4,4,Mobile Phone,2,3,0,16,2,2,1,141.11,New (0-6 Bulan),Tidak Puas & No Komplain
0,9,Phone,1,7,Credit Card,3,5,Laptop & Accessory,2,2,0,13,2,2,1,178.63,Established (6-12 Bulan),Tidak Puas & No Komplain
0,1,Computer,3,9,Debit Card,3,6,Laptop & Accessory,2,5,0,21,2,2,1,175.71,New (0-6 Bulan),Tidak Puas & No Komplain
1,19,Phone,3,20,E-Wallet,3,2,Grocery,3,8,1,18,1,4,9,261.95,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,30,Phone,1,30,Debit Card,4,4,Grocery,4,6,1,13,12,2,10,259.02,Loyal (>12 Bulan),Puas & Ada Komplain
0,8,Computer,1,33,COD,4,5,Mobile Phone,3,3,0,21,2,2,1,145.29,Established (6-12 Bulan),Tidak Puas & No Komplain
0,14,Phone,1,9,Credit Card,3,2,Laptop & Accessory,3,7,0,21,6,12,9,188.77,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,36,Credit Card,3,4,Laptop & Accessory,3,6,0,14,1,8,8,179.29,Established (6-12 Bulan),Tidak Puas & No Komplain
1,1,Computer,3,9,Debit Card,3,5,Mobile Phone,2,9,0,15,1,2,1,152.85,New (0-6 Bulan),Tidak Puas & No Komplain
1,1,Computer,3,25,E-Wallet,4,4,Laptop & Accessory,3,2,1,19,4,4,3,171.14,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,12,Computer,1,14,Debit Card,3,2,Mobile Phone,3,3,0,12,1,2,4,151.1,Established (6-12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,9,COD,4,4,Laptop & Accessory,2,3,0,12,2,5,12,191.87,Established (6-12 Bulan),Tidak Puas & No Komplain
0,2,Phone,3,33,Debit Card,3,5,Laptop & Accessory,5,3,0,12,2,2,5,172.24,New (0-6 Bulan),Puas & No Komplain
1,1,Phone,1,29,Credit Card,4,4,Laptop & Accessory,3,3,1,16,4,7,8,186.79,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,13,Phone,3,28,Debit Card,3,5,Laptop & Accessory,2,5,1,13,1,2,5,186.2,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,25,Computer,3,9,E-Wallet,3,4,Fashion,4,4,0,12,1,4,3,230.96,Loyal (>12 Bulan),Puas & No Komplain
0,15,Computer,1,29,Debit Card,4,4,Laptop & Accessory,2,5,1,15,1,4,4,179.67,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,11,Phone,1,11,Debit Card,3,4,Mobile Phone,3,9,1,16,2,2,4,154.96,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,7,Computer,3,12,Debit Card,4,4,Laptop & Accessory,2,8,0,14,2,2,3,224.98,Established (6-12 Bulan),Tidak Puas & No Komplain
0,6,Phone,3,9,E-Wallet,3,4,Laptop & Accessory,4,2,1,14,1,2,3,165.78,New (0-6 Bulan),Puas & Ada Komplain
0,13,Computer,1,32,Debit Card,4,4,Fashion,3,5,0,22,1,2,6,234.2,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,1,Phone,3,25,Debit Card,4,2,Laptop & Accessory,3,4,0,12,1,2,3,187.32,New (0-6 Bulan),Tidak Puas & No Komplain
0,26,Computer,1,35,Credit Card,3,2,Grocery,3,4,1,12,1,2,3,257.47,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,17,Phone,1,13,Credit Card,4,5,Laptop & Accessory,3,3,1,15,2,2,9,165.81,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,1,Phone,3,17,E-Wallet,4,5,Laptop & Accessory,2,3,1,12,3,5,5,182.69,New (0-6 Bulan),Tidak Puas & Ada Komplain
1,1,Phone,1,24,Debit Card,3,4,Mobile Phone,3,3,1,14,4,8,8,148.94,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,1,Phone,1,9,Credit Card,3,5,Mobile Phone,2,2,0,13,1,2,2,164.04,New (0-6 Bulan),Tidak Puas & No Komplain
0,16,Phone,2,17,UPI,3,4,Grocery,5,2,0,15,1,2,10,292.99,Loyal (>12 Bulan),Puas & No Komplain
0,26,Phone,1,15,UPI,3,4,Mobile Phone,5,11,0,14,2,2,5,154.5,Loyal (>12 Bulan),Puas & No Komplain
0,11,Phone,1,18,Credit Card,4,4,Mobile Phone,3,6,0,19,1,2,3,161.29,Established (6-12 Bulan),Tidak Puas & No Komplain
0,9,Computer,1,25,Debit Card,3,4,Fashion,2,4,0,12,1,3,3,218.62,Established (6-12 Bulan),Tidak Puas & No Komplain
0,1,Phone,1,7,COD,3,4,Mobile Phone,2,6,0,12,2,2,3,157.29,New (0-6 Bulan),Tidak Puas & No Komplain
0,1,Phone,1,14,UPI,4,2,Mobile Phone,5,2,0,13,2,2,8,160.78,New (0-6 Bulan),Puas & No Komplain
0,3,Phone,2,24,UPI,3,5,Fashion,5,3,0,14,1,2,10,204.88,New (0-6 Bulan),Puas & No Komplain
1,1,Computer,1,35,Debit Card,4,5,Laptop & Accessory,5,5,0,21,1,2,4,167.84,New (0-6 Bulan),Puas & No Komplain
1,1,Computer,1,21,UPI,3,4,Fashion,2,2,1,13,3,8,8,200.53,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,28,Phone,1,7,Credit Card,3,4,Grocery,2,8,0,15,6,13,8,298.28,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,31,Phone,1,7,Credit Card,4,4,Others,5,5,1,15,2,2,6,322.01,Loyal (>12 Bulan),Puas & Ada Komplain
0,29,Phone,1,7,Credit Card,3,2,Grocery,2,4,0,14,1,2,1,272.32,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,10,Phone,3,10,E-Wallet,3,4,Laptop & Accessory,4,5,1,17,1,2,3,217.78,Established (6-12 Bulan),Puas & Ada Komplain
1,1,Computer,3,7,Debit Card,3,6,Mobile Phone,3,3,0,13,2,2,1,138.59,New (0-6 Bulan),Tidak Puas & No Komplain
0,4,Phone,3,14,E-Wallet,4,4,Laptop & Accessory,5,9,0,15,2,2,3,172.79,New (0-6 Bulan),Puas & No Komplain
0,5,Phone,1,15,Debit Card,4,4,Grocery,4,5,0,12,1,2,1,289.22,New (0-6 Bulan),Puas & No Komplain
0,8,Computer,1,7,UPI,4,4,Mobile Phone,5,7,0,15,2,2,4,154.96,Established (6-12 Bulan),Puas & No Komplain
1,1,Phone,1,15,Debit Card,3,5,Mobile Phone,4,3,0,13,1,2,1,137.61,New (0-6 Bulan),Puas & No Komplain
0,1,Phone,1,18,Debit Card,4,4,Mobile Phone,5,2,0,15,2,2,5,145.99,New (0-6 Bulan),Puas & No Komplain
0,10,Phone,1,11,Debit Card,3,5,Laptop & Accessory,2,3,0,17,2,2,9,183.1,Established (6-12 Bulan),Tidak Puas & No Komplain
0,10,Phone,3,23,E-Wallet,4,5,Laptop & Accessory,5,6,0,14,2,2,3,181.47,Established (6-12 Bulan),Puas & No Komplain
0,21,Phone,1,7,COD,4,4,Mobile Phone,2,9,0,13,2,2,3,159.2,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,1,Phone,3,16,Debit Card,4,5,Mobile Phone,5,5,0,13,2,3,3,169.0,New (0-6 Bulan),Puas & No Komplain
0,11,Computer,1,12,COD,3,2,Mobile Phone,3,2,0,15,2,2,4,160.0,Established (6-12 Bulan),Tidak Puas & No Komplain
0,30,Phone,1,7,Debit Card,3,4,Mobile Phone,5,4,0,23,2,2,1,145.66,Loyal (>12 Bulan),Puas & No Komplain
0,21,Phone,1,9,Credit Card,3,4,Grocery,3,5,0,15,4,6,7,296.69,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,1,Phone,3,11,Credit Card,3,4,Laptop & Accessory,3,3,1,13,2,2,4,166.62,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,6,Phone,3,14,E-Wallet,4,4,Laptop & Accessory,2,6,0,13,2,2,3,217.04,New (0-6 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,7,Debit Card,3,5,Mobile Phone,4,7,0,18,2,2,3,157.94,Established (6-12 Bulan),Puas & No Komplain
0,15,Phone,1,12,Credit Card,3,2,Mobile Phone,3,4,1,13,2,2,4,146.27,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,14,Computer,1,16,UPI,3,4,Laptop & Accessory,3,5,0,12,2,2,8,164.75,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,5,Phone,3,15,Debit Card,3,4,Fashion,2,3,0,19,3,2,10,232.93,New (0-6 Bulan),Tidak Puas & No Komplain
1,10,Phone,3,16,E-Wallet,3,4,Fashion,1,6,0,12,1,5,3,225.96,Established (6-12 Bulan),Tidak Puas & No Komplain
1,3,Computer,1,9,Debit Card,3,5,Mobile Phone,5,4,1,24,1,2,1,161.46,New (0-6 Bulan),Puas & Ada Komplain
1,1,Computer,1,7,Debit Card,4,2,Fashion,4,3,0,12,4,5,8,199.46,New (0-6 Bulan),Puas & No Komplain
0,19,Phone,1,27,Credit Card,4,6,Fashion,5,4,1,19,1,2,8,233.51,Loyal (>12 Bulan),Puas & Ada Komplain
0,5,Phone,2,15,Credit Card,4,2,Mobile Phone,4,11,0,19,1,2,3,146.09,New (0-6 Bulan),Puas & No Komplain
1,1,Computer,1,9,Debit Card,4,4,Mobile Phone,1,8,1,14,3,3,3,162.22,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,19,Phone,1,36,COD,3,4,Fashion,1,6,1,19,2,2,3,218.8,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,22,Phone,3,14,E-Wallet,4,4,Laptop & Accessory,5,6,0,12,2,3,3,179.86,Loyal (>12 Bulan),Puas & No Komplain
1,1,Phone,2,16,COD,3,4,Mobile Phone,3,3,0,16,2,3,3,152.42,New (0-6 Bulan),Tidak Puas & No Komplain
0,14,Computer,1,15,Credit Card,3,5,Fashion,4,4,0,12,1,5,9,262.57,Loyal (>12 Bulan),Puas & No Komplain
0,2,Phone,3,12,Credit Card,3,4,Laptop & Accessory,5,2,0,19,2,2,3,209.63,New (0-6 Bulan),Puas & No Komplain
0,18,Computer,1,12,Debit Card,3,5,Mobile Phone,3,5,0,15,1,2,4,156.62,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,27,Phone,1,9,Credit Card,3,2,Grocery,4,6,0,13,1,9,9,290.98,Loyal (>12 Bulan),Puas & No Komplain
0,23,Phone,1,12,COD,4,4,Laptop & Accessory,3,4,0,15,1,2,3,191.51,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,14,Phone,1,9,Credit Card,4,4,Mobile Phone,3,4,0,15,1,2,3,148.45,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,18,Phone,1,27,Debit Card,3,4,Mobile Phone,4,3,0,14,2,2,4,159.2,Loyal (>12 Bulan),Puas & No Komplain
0,7,Computer,3,14,Credit Card,3,4,Laptop & Accessory,5,2,0,15,1,2,4,168.73,Established (6-12 Bulan),Puas & No Komplain
0,8,Phone,3,10,UPI,3,6,Laptop & Accessory,5,5,0,19,3,4,13,172.59,Established (6-12 Bulan),Puas & No Komplain
0,4,Phone,3,23,Debit Card,4,4,Laptop & Accessory,3,10,0,16,1,3,3,178.01,New (0-6 Bulan),Tidak Puas & No Komplain
0,16,Computer,1,16,Credit Card,4,4,Mobile Phone,1,3,0,14,5,6,9,161.73,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,18,Computer,3,7,E-Wallet,4,4,Laptop & Accessory,3,9,0,13,2,2,1,172.68,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,4,Computer,1,14,COD,4,4,Mobile Phone,3,3,0,14,1,2,1,137.74,New (0-6 Bulan),Tidak Puas & No Komplain
0,51,Phone,1,7,Debit Card,4,2,Laptop & Accessory,3,2,0,25,2,3,9,174.0,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,23,Phone,1,14,Debit Card,3,4,Fashion,4,5,0,15,1,2,3,229.66,Loyal (>12 Bulan),Puas & No Komplain
0,8,Computer,1,22,Credit Card,4,4,Grocery,5,9,0,15,3,7,10,295.07,Established (6-12 Bulan),Puas & No Komplain
1,1,Computer,3,7,COD,4,4,Mobile Phone,3,5,0,16,2,2,3,154.09,New (0-6 Bulan),Tidak Puas & No Komplain
1,1,Computer,3,20,COD,3,4,Laptop & Accessory,4,7,0,12,1,2,1,182.65,New (0-6 Bulan),Puas & No Komplain
1,1,Phone,3,31,Credit Card,3,5,Laptop & Accessory,4,2,1,24,3,11,11,170.99,New (0-6 Bulan),Puas & Ada Komplain
0,9,Phone,3,14,Debit Card,4,4,Mobile Phone,3,3,0,14,2,2,1,149.04,Established (6-12 Bulan),Tidak Puas & No Komplain
1,1,Computer,1,16,Credit Card,3,4,Mobile Phone,5,4,1,12,1,2,1,156.72,New (0-6 Bulan),Puas & Ada Komplain
0,1,Computer,3,20,Debit Card,4,4,Mobile Phone,4,3,0,14,1,2,1,145.33,New (0-6 Bulan),Puas & No Komplain
0,18,Computer,1,9,Credit Card,3,4,Fashion,3,7,1,19,1,3,3,227.09,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,3,Phone,3,26,Debit Card,4,5,Laptop & Accessory,3,3,0,15,2,2,3,211.2,New (0-6 Bulan),Tidak Puas & No Komplain
0,4,Phone,2,7,Debit Card,3,4,Mobile Phone,3,2,0,22,1,2,4,145.64,New (0-6 Bulan),Tidak Puas & No Komplain
0,29,Phone,1,11,Debit Card,2,4,Laptop & Accessory,3,2,1,17,1,2,3,165.35,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,7,Phone,1,11,Credit Card,3,5,Mobile Phone,4,10,0,12,1,2,3,163.38,Established (6-12 Bulan),Puas & No Komplain
0,21,Phone,3,21,Credit Card,4,4,Laptop & Accessory,3,5,1,18,2,2,3,170.91,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
1,1,Computer,1,9,Credit Card,3,5,Mobile Phone,5,9,0,12,1,2,1,150.61,New (0-6 Bulan),Puas & No Komplain
0,2,Phone,1,7,Debit Card,4,5,Mobile Phone,3,3,0,15,1,2,1,140.63,New (0-6 Bulan),Tidak Puas & No Komplain
0,2,Computer,3,14,Debit Card,3,4,Laptop & Accessory,5,2,0,15,2,2,4,173.98,New (0-6 Bulan),Puas & No Komplain
0,23,Phone,1,10,Credit Card,3,5,Laptop & Accessory,5,6,0,26,2,2,3,172.89,Loyal (>12 Bulan),Puas & No Komplain
0,3,Computer,1,9,Debit Card,4,4,Mobile Phone,4,2,0,14,1,2,3,156.8,New (0-6 Bulan),Puas & No Komplain
0,2,Phone,1,36,Debit Card,4,6,Laptop & Accessory,4,3,0,15,2,2,8,190.49,New (0-6 Bulan),Puas & No Komplain
0,7,Phone,1,15,Debit Card,4,4,Laptop & Accessory,3,4,1,18,1,2,1,188.88,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,6,Phone,1,17,Credit Card,1,4,Fashion,1,4,0,26,1,2,1,237.44,New (0-6 Bulan),Tidak Puas & No Komplain
0,28,Computer,1,18,Credit Card,3,4,Grocery,1,5,0,21,1,2,13,285.32,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,1,Phone,1,7,COD,4,5,Mobile Phone,5,8,0,14,1,2,8,148.62,New (0-6 Bulan),Puas & No Komplain
0,18,Phone,1,35,Debit Card,3,4,Grocery,5,5,0,14,1,15,18,288.28,Loyal (>12 Bulan),Puas & No Komplain
0,13,Phone,1,13,Debit Card,3,4,Fashion,4,6,0,19,1,3,3,208.76,Loyal (>12 Bulan),Puas & No Komplain
0,20,Phone,3,10,Debit Card,3,4,Grocery,4,10,0,13,1,6,2,291.06,Loyal (>12 Bulan),Puas & No Komplain
0,9,Phone,1,23,Debit Card,4,5,Fashion,4,3,0,20,2,4,3,211.06,Established (6-12 Bulan),Puas & No Komplain
0,1,Phone,1,27,Debit Card,4,4,Laptop & Accessory,3,2,0,15,2,2,3,147.72,New (0-6 Bulan),Tidak Puas & No Komplain
1,4,Phone,1,16,Debit Card,3,4,Mobile Phone,5,5,0,15,2,2,1,145.18,New (0-6 Bulan),Puas & No Komplain
0,8,Phone,3,7,COD,4,5,Fashion,3,3,1,15,8,9,7,195.83,Established (6-12 Bulan),Tidak Puas & Ada Komplain
1,1,Computer,1,10,Debit Card,3,4,Mobile Phone,3,3,0,13,7,8,8,165.84,New (0-6 Bulan),Tidak Puas & No Komplain
0,24,Computer,1,29,Credit Card,3,6,Grocery,1,3,1,14,1,14,10,269.11,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,8,Phone,3,14,COD,3,4,Mobile Phone,3,2,1,26,1,6,8,148.08,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,16,Phone,1,9,Credit Card,4,5,Mobile Phone,4,6,0,15,2,2,1,173.41,Loyal (>12 Bulan),Puas & No Komplain
0,11,Phone,1,20,Credit Card,3,4,Laptop & Accessory,1,3,0,18,1,4,8,167.85,Established (6-12 Bulan),Tidak Puas & No Komplain
0,3,Phone,1,15,UPI,3,6,Laptop & Accessory,5,5,0,14,1,2,3,222.15,New (0-6 Bulan),Puas & No Komplain
0,7,Phone,1,32,Debit Card,3,5,Laptop & Accessory,4,3,0,14,1,2,3,168.2,Established (6-12 Bulan),Puas & No Komplain
0,19,Phone,1,35,COD,4,4,Mobile Phone,1,6,0,21,2,2,4,146.32,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,16,Computer,1,9,Debit Card,3,4,Fashion,1,4,1,15,13,14,3,226.24,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,14,Phone,3,16,Credit Card,3,4,Laptop & Accessory,5,2,0,13,3,8,2,179.73,Loyal (>12 Bulan),Puas & No Komplain
0,7,Phone,1,35,Debit Card,4,4,Laptop & Accessory,3,3,1,13,2,6,8,177.07,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,14,Phone,2,13,Credit Card,3,4,Grocery,1,3,1,22,1,8,8,289.37,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,1,Phone,1,28,COD,3,5,Mobile Phone,5,2,0,15,1,2,1,147.96,New (0-6 Bulan),Puas & No Komplain
0,14,Computer,1,15,Debit Card,4,4,Laptop & Accessory,1,5,1,19,3,3,3,165.69,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,19,Phone,1,7,COD,4,4,Fashion,4,3,0,13,7,8,8,199.41,Loyal (>12 Bulan),Puas & No Komplain
0,9,Phone,3,7,Debit Card,4,5,Mobile Phone,3,2,0,24,3,5,3,149.3,Established (6-12 Bulan),Tidak Puas & No Komplain
0,6,Phone,1,12,Debit Card,4,5,Laptop & Accessory,4,5,0,13,2,3,6,183.78,New (0-6 Bulan),Puas & No Komplain
0,10,Phone,3,9,Debit Card,4,4,Mobile Phone,1,5,1,22,1,2,3,151.44,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,22,Phone,3,23,Debit Card,4,4,Laptop & Accessory,3,10,0,15,2,8,8,189.39,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,3,Phone,1,16,Debit Card,4,2,Mobile Phone,3,8,0,19,2,2,1,149.51,New (0-6 Bulan),Tidak Puas & No Komplain
0,7,Phone,3,15,Debit Card,3,4,Laptop & Accessory,5,4,0,14,3,3,3,188.92,Established (6-12 Bulan),Puas & No Komplain
1,1,Phone,3,7,Debit Card,4,5,Laptop & Accessory,5,3,0,12,4,7,3,222.14,New (0-6 Bulan),Puas & No Komplain
0,12,Computer,2,17,UPI,4,4,Laptop & Accessory,3,5,0,12,1,2,3,185.77,Established (6-12 Bulan),Tidak Puas & No Komplain
0,9,Phone,1,7,Credit Card,4,5,Mobile Phone,5,3,0,20,1,2,3,149.5,Established (6-12 Bulan),Puas & No Komplain
0,4,Phone,3,36,COD,3,4,Fashion,4,5,0,13,1,2,3,217.5,New (0-6 Bulan),Puas & No Komplain
1,1,Phone,1,9,Debit Card,4,4,Mobile Phone,5,3,1,13,2,2,1,145.74,New (0-6 Bulan),Puas & Ada Komplain
1,17,Phone,1,9,COD,4,5,Fashion,1,2,0,17,2,2,3,226.69,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,2,Phone,1,9,Credit Card,3,4,Laptop & Accessory,4,6,0,12,1,2,5,173.55,New (0-6 Bulan),Puas & No Komplain
0,6,Computer,1,7,COD,4,4,Laptop & Accessory,5,6,0,15,2,2,3,165.87,New (0-6 Bulan),Puas & No Komplain
0,22,Phone,1,22,UPI,4,4,Mobile Phone,5,10,0,13,8,8,7,148.67,Loyal (>12 Bulan),Puas & No Komplain
0,8,Phone,1,14,Credit Card,3,4,Mobile Phone,1,3,0,14,1,2,1,154.72,Established (6-12 Bulan),Tidak Puas & No Komplain
0,29,Phone,3,33,E-Wallet,3,5,Others,1,3,0,15,3,3,14,320.86,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,7,Debit Card,3,4,Laptop & Accessory,1,11,0,18,2,3,2,179.84,Established (6-12 Bulan),Tidak Puas & No Komplain
0,1,Phone,1,10,Debit Card,3,4,Mobile Phone,1,3,0,22,2,2,1,145.61,New (0-6 Bulan),Tidak Puas & No Komplain
0,12,Phone,3,21,Debit Card,4,4,Laptop & Accessory,4,2,0,12,6,8,3,224.24,Established (6-12 Bulan),Puas & No Komplain
0,12,Phone,3,23,Debit Card,3,4,Laptop & Accessory,4,4,0,13,1,2,3,166.98,Established (6-12 Bulan),Puas & No Komplain
0,10,Phone,3,7,Debit Card,4,4,Laptop & Accessory,3,8,0,14,2,2,1,193.15,Established (6-12 Bulan),Tidak Puas & No Komplain
0,3,Phone,1,10,Credit Card,3,4,Mobile Phone,5,3,1,19,1,2,6,172.23,New (0-6 Bulan),Puas & Ada Komplain
0,9,Phone,1,17,Credit Card,3,4,Laptop & Accessory,3,5,1,17,2,2,5,186.42,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,13,Phone,3,13,Credit Card,3,2,Fashion,3,4,0,12,5,8,7,207.37,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,3,Computer,1,9,Debit Card,3,4,Laptop & Accessory,1,3,0,20,1,2,3,213.53,New (0-6 Bulan),Tidak Puas & No Komplain
0,24,Phone,3,6,E-Wallet,3,4,Others,3,6,1,15,1,2,1,318.31,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,1,Phone,1,17,COD,3,2,Mobile Phone,3,4,0,17,3,3,3,145.73,New (0-6 Bulan),Tidak Puas & No Komplain
0,10,Computer,1,13,Debit Card,4,2,Laptop & Accessory,5,5,1,14,2,2,3,180.62,Established (6-12 Bulan),Puas & Ada Komplain
0,16,Phone,1,16,UPI,4,5,Others,1,10,0,15,2,2,2,321.13,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,9,Phone,1,35,Debit Card,3,2,Laptop & Accessory,3,3,0,18,6,7,9,159.07,Established (6-12 Bulan),Tidak Puas & No Komplain
